C:1, 0,0, D:East, S:\
C:4712, 33,61, D:North, S:.
C:4713, 32,61, D:North, S:.
C:4714, 31,61, D:North, S:.
C:4715, 30,61, D:North, S:|
C:4716, 29,61, D:North, S:.
C:4717, 28,61, D:North, S:.
C:4718, 27,61, D:North, S:.
C:4719, 26,61, D:North, S:.
C:4720, 25,61, D:North, S:.
C:4721, 24,61, D:North, S:.
C:4722, 23,61, D:North, S:.
C:4723, 22,61, D:North, S:.
C:4724, 21,61, D:North, S:.
C:4725, 20,61, D:North, S:.
C:4726, 19,61, D:North, S:.
C:4727, 38,67, D:East, S:.
C:4728, 54,66, D:South, S:.
C:4729, 55,66, D:South, S:.
C:4730, 56,66, D:South, S:.
C:4731, 57,66, D:South, S:.
C:4732, 58,66, D:South, S:.
C:4733, 59,66, D:South, S:.
C:4734, 60,66, D:South, S:.
C:4735, 61,66, D:South, S:.
C:4736, 62,66, D:South, S:|
C:4737, 63,66, D:South, S:|
C:4738, 64,66, D:South, S:.
C:4739, 65,66, D:South, S:.
C:4740, 66,66, D:South, S:.
C:4741, 67,66, D:South, S:.
C:4742, 68,66, D:South, S:.
C:4743, 69,66, D:South, S:.
C:4744, 70,66, D:South, S:.
C:4745, 71,66, D:South, S:-
C:4746, 71,65, D:West, S:.
C:4747, 71,64, D:West, S:.
C:4748, 71,63, D:West, S:.
C:4749, 71,62, D:West, S:.
C:4750, 71,61, D:West, S:.
C:4751, 71,60, D:West, S:.
C:4752, 71,59, D:West, S:.
C:4753, 71,58, D:West, S:.
C:4754, 71,57, D:West, S:.
C:4755, 71,56, D:West, S:.
C:4756, 71,55, D:West, S:.
C:4757, 71,54, D:West, S:.
C:4758, 71,53, D:West, S:.
C:4759, 71,52, D:West, S:\
C:4760, 70,52, D:North, S:.
C:4761, 69,52, D:North, S:.
C:4762, 68,52, D:North, S:.
C:4763, 67,52, D:North, S:.
C:4764, 66,52, D:North, S:.
C:4765, 65,52, D:North, S:.
C:4766, 64,52, D:North, S:.
C:4767, 63,52, D:North, S:.
C:4768, 62,52, D:North, S:.
C:4769, 61,52, D:North, S:.
C:4770, 60,52, D:North, S:.
C:4771, 59,52, D:North, S:.
C:4772, 58,52, D:North, S:.
C:4773, 57,52, D:North, S:.
C:4774, 56,52, D:North, S:.
C:4775, 55,52, D:North, S:.
C:4776, 54,52, D:North, S:.
C:4777, 53,52, D:North, S:.
C:4778, 52,52, D:North, S:.
C:4779, 51,52, D:North, S:.
C:4780, 50,52, D:North, S:.
C:4781, 49,52, D:North, S:.
C:4782, 48,52, D:North, S:.
C:4783, 47,52, D:North, S:.
C:4784, 46,52, D:North, S:.
C:4785, 45,52, D:North, S:.
C:4786, 44,52, D:North, S:.
C:4787, 43,52, D:North, S:.
C:4788, 42,52, D:North, S:\
C:4789, 42,51, D:West, S:.
C:4790, 42,50, D:West, S:.
C:4791, 42,49, D:West, S:.
C:4792, 42,48, D:West, S:.
C:4793, 42,47, D:West, S:.
C:4794, 42,46, D:West, S:.
C:4795, 42,45, D:West, S:.
C:4796, 42,44, D:West, S:.
C:4797, 42,43, D:West, S:.
C:4798, 42,42, D:West, S:-
C:4799, 42,41, D:West, S:|
C:4800, 41,41, D:North, S:.
C:4801, 40,41, D:North, S:.
C:4802, 39,41, D:North, S:.
C:4803, 38,41, D:North, S:.
C:4804, 37,41, D:North, S:.
C:4805, 36,41, D:North, S:.
C:4806, 35,41, D:North, S:.
C:4807, 34,41, D:North, S:.
C:4808, 33,41, D:North, S:.
C:4809, 32,41, D:North, S:.
C:4810, 31,41, D:North, S:.
C:4811, 30,41, D:North, S:-
C:4812, 30,40, D:West, S:.
C:4813, 30,39, D:West, S:.
C:4814, 30,38, D:West, S:.
C:4815, 30,37, D:West, S:.
C:4816, 30,36, D:West, S:/
C:4817, 31,36, D:South, S:.
C:4818, 32,36, D:South, S:|
C:4819, 33,36, D:South, S:.
C:4820, 34,36, D:South, S:.
C:4821, 35,36, D:South, S:.
C:4822, 36,36, D:South, S:.
C:4823, 37,36, D:South, S:.
C:4824, 38,36, D:South, S:.
C:4825, 39,36, D:South, S:.
C:4826, 40,36, D:South, S:.
C:4827, 41,36, D:South, S:.
C:4828, 42,36, D:South, S:.
C:4829, 43,36, D:South, S:.
C:4830, 44,36, D:South, S:.
C:4831, 45,36, D:South, S:.
C:4832, 46,36, D:South, S:.
C:4833, 47,36, D:South, S:.
C:4834, 48,36, D:South, S:.
C:4835, 49,36, D:South, S:.
C:4836, 50,36, D:South, S:.
C:4837, 51,36, D:South, S:.
C:4838, 52,36, D:South, S:.
C:4839, 53,36, D:South, S:.
C:4840, 54,36, D:South, S:.
C:4841, 55,36, D:South, S:.
C:4842, 56,36, D:South, S:.
C:4843, 57,36, D:South, S:.
C:4844, 58,36, D:South, S:.
C:4845, 59,36, D:South, S:.
C:4846, 60,36, D:South, S:.
C:4847, 61,36, D:South, S:.
C:4848, 62,36, D:South, S:.
C:4849, 63,36, D:South, S:.
C:4850, 64,36, D:South, S:.
C:4851, 65,36, D:South, S:.
C:4852, 66,36, D:South, S:.
C:4853, 67,36, D:South, S:.
C:4854, 68,36, D:South, S:.
C:4855, 69,36, D:South, S:.
C:4856, 70,36, D:South, S:\
C:4857, 70,37, D:East, S:.
C:4858, 70,38, D:East, S:.
C:4859, 70,39, D:East, S:.
C:4860, 70,40, D:East, S:.
C:4861, 70,41, D:East, S:.
C:4862, 70,42, D:East, S:.
C:4863, 70,43, D:East, S:-
C:4864, 70,44, D:East, S:.
C:4865, 70,45, D:East, S:.
C:4866, 70,46, D:East, S:.
C:4867, 70,47, D:East, S:.
C:4868, 70,48, D:East, S:.
C:4869, 70,49, D:East, S:.
C:4870, 70,50, D:East, S:.
C:4871, 70,51, D:East, S:.
C:4872, 70,52, D:East, S:.
C:4873, 70,53, D:East, S:|
C:4874, 69,53, D:North, S:/
C:4875, 69,54, D:East, S:.
C:4876, 69,55, D:East, S:.
C:4877, 69,56, D:East, S:.
C:4878, 69,57, D:East, S:.
C:4879, 69,58, D:East, S:.
C:4880, 69,59, D:East, S:\
C:4881, 70,59, D:South, S:.
C:4882, 71,59, D:South, S:.
C:4883, 72,59, D:South, S:.
C:4884, 73,59, D:South, S:/
C:4885, 73,58, D:West, S:.
C:4886, 73,57, D:West, S:.
C:4887, 73,56, D:West, S:.
C:4888, 73,55, D:West, S:.
C:4889, 73,54, D:West, S:-
C:4890, 73,53, D:West, S:-
C:4891, 73,52, D:West, S:.
C:4892, 73,51, D:West, S:.
C:4893, 73,50, D:West, S:.
C:4894, 73,49, D:West, S:.
C:4895, 73,48, D:West, S:|
C:4896, 72,48, D:North, S:.
C:4897, 71,48, D:North, S:.
C:4898, 70,48, D:North, S:.
C:4899, 69,48, D:North, S:.
C:4900, 68,48, D:North, S:.
C:4901, 67,48, D:North, S:.
C:4902, 66,48, D:North, S:/
C:4903, 66,49, D:East, S:.
C:4904, 66,50, D:East, S:.
C:4905, 66,51, D:East, S:.
C:4906, 66,52, D:East, S:.
C:4907, 66,53, D:East, S:.
C:4908, 66,54, D:East, S:.
C:4909, 66,55, D:East, S:.
C:4910, 66,56, D:East, S:.
C:4911, 66,57, D:East, S:.
C:4912, 66,58, D:East, S:.
C:4913, 66,59, D:East, S:.
C:4914, 66,60, D:East, S:.
C:4915, 66,61, D:East, S:-
C:4916, 66,62, D:East, S:.
C:4917, 66,63, D:East, S:.
C:4918, 66,64, D:East, S:\
C:4919, 67,64, D:South, S:.
C:4920, 68,64, D:South, S:.
C:4921, 69,64, D:South, S:.
C:4922, 70,64, D:South, S:.
C:4923, 71,64, D:South, S:.
C:4924, 72,64, D:South, S:.
C:4925, 73,64, D:South, S:.
C:4926, 74,64, D:South, S:|
C:4927, 75,64, D:South, S:.
C:4928, 76,64, D:South, S:.
C:4929, 77,64, D:South, S:.
C:4930, 78,64, D:South, S:.
C:4931, 79,64, D:South, S:.
C:4932, 80,64, D:South, S:.
C:4933, 81,64, D:South, S:.
C:4934, 82,64, D:South, S:.
C:4935, 83,64, D:South, S:.
C:4936, 84,64, D:South, S:.
C:4937, 85,64, D:South, S:.
C:4938, 86,64, D:South, S:.
C:4939, 87,64, D:South, S:.
C:4940, 88,64, D:South, S:\
C:4941, 88,65, D:East, S:.
C:4942, 88,66, D:East, S:.
C:4943, 88,67, D:East, S:.
C:4944, 88,68, D:East, S:.
C:4945, 88,69, D:East, S:.
C:4946, 88,70, D:East, S:.
C:4947, 88,71, D:East, S:.
C:4948, 88,72, D:East, S:.
C:4949, 88,73, D:East, S:.
C:4950, 88,74, D:East, S:.
C:4951, 88,75, D:East, S:.
C:4952, 88,76, D:East, S:.
C:4953, 88,77, D:East, S:.
C:4954, 88,78, D:East, S:.
C:4955, 88,79, D:East, S:.
C:4956, 88,80, D:East, S:.
C:4957, 88,81, D:East, S:.
C:4958, 88,82, D:East, S:.
C:4959, 88,83, D:East, S:.
C:4960, 88,84, D:East, S:.
C:4961, 88,85, D:East, S:.
C:4962, 88,86, D:East, S:|
C:4963, 87,86, D:North, S:.
C:4964, 86,86, D:North, S:.
C:4965, 85,86, D:North, S:|
C:4966, 84,86, D:North, S:.
C:4967, 83,86, D:North, S:.
C:4968, 82,86, D:North, S:|
C:4969, 81,86, D:North, S:.
C:4970, 80,86, D:North, S:.
C:4971, 79,86, D:North, S:.
C:4972, 78,86, D:North, S:.
C:4973, 77,86, D:North, S:.
C:4974, 76,86, D:North, S:.
C:4975, 75,86, D:North, S:.
C:4976, 74,86, D:North, S:-
C:4977, 74,85, D:West, S:.
C:4978, 74,84, D:West, S:.
C:4979, 74,83, D:West, S:.
C:4980, 74,82, D:West, S:.
C:4981, 74,81, D:West, S:.
C:4982, 74,80, D:West, S:.
C:4983, 74,79, D:West, S:.
C:4984, 74,78, D:West, S:|
C:4985, 73,78, D:North, S:.
C:4986, 72,78, D:North, S:.
C:4987, 71,78, D:North, S:.
C:4988, 70,78, D:North, S:.
C:4989, 69,78, D:North, S:.
C:4990, 68,78, D:North, S:|
C:4991, 67,78, D:North, S:.
C:4992, 66,78, D:North, S:.
C:4993, 65,78, D:North, S:.
C:4994, 64,78, D:North, S:.
C:4995, 63,78, D:North, S:-
C:4996, 63,77, D:West, S:.
C:4997, 63,76, D:West, S:.
C:4998, 63,75, D:West, S:.
C:4999, 63,74, D:West, S:.
C:5000, 63,73, D:West, S:.
C:5001, 63,72, D:West, S:\
C:5002, 62,72, D:North, S:.
C:5003, 61,72, D:North, S:.
C:5004, 60,72, D:North, S:.
C:5005, 59,72, D:North, S:.
C:5006, 58,72, D:North, S:.
C:5007, 57,72, D:North, S:-
C:5008, 57,71, D:West, S:.
C:5009, 57,70, D:West, S:.
C:5010, 57,69, D:West, S:.
C:5011, 57,68, D:West, S:.
C:5012, 57,67, D:West, S:.
C:5013, 57,66, D:West, S:.
C:5014, 57,65, D:West, S:.
C:5015, 57,64, D:West, S:.
C:5016, 57,63, D:West, S:.
C:5017, 57,62, D:West, S:.
C:5018, 57,61, D:West, S:.
C:5019, 57,60, D:West, S:.
C:5020, 57,59, D:West, S:.
C:5021, 57,58, D:West, S:.
C:5022, 57,57, D:West, S:.
C:5023, 57,56, D:West, S:.
C:5024, 57,55, D:West, S:.
C:5025, 57,54, D:West, S:.
C:5026, 57,53, D:West, S:.
C:5027, 57,52, D:West, S:.
C:5028, 57,51, D:West, S:.
C:5029, 57,50, D:West, S:.
C:5030, 57,49, D:West, S:.
C:5031, 57,48, D:West, S:.
C:5032, 57,47, D:West, S:.
C:5033, 57,46, D:West, S:.
C:5034, 57,45, D:West, S:.
C:5035, 57,44, D:West, S:.
C:5036, 57,43, D:West, S:.
C:5037, 57,42, D:West, S:.
C:5038, 57,41, D:West, S:.
C:5039, 57,40, D:West, S:.
C:5040, 57,39, D:West, S:/
C:5041, 58,39, D:South, S:.
C:5042, 59,39, D:South, S:-
C:5043, 59,38, D:West, S:.
C:5044, 59,37, D:West, S:.
C:5045, 59,36, D:West, S:.
C:5046, 59,35, D:West, S:.
C:5047, 59,34, D:West, S:.
C:5048, 59,33, D:West, S:.
C:5049, 59,32, D:West, S:.
C:5050, 59,31, D:West, S:.
C:5051, 59,30, D:West, S:.
C:5052, 59,29, D:West, S:.
C:5053, 59,28, D:West, S:.
C:5054, 59,27, D:West, S:.
C:5055, 59,26, D:West, S:.
C:5056, 59,25, D:West, S:.
C:5057, 59,24, D:West, S:.
C:5058, 59,23, D:West, S:.
C:5059, 59,22, D:West, S:.
C:5060, 59,21, D:West, S:.
C:5061, 59,20, D:West, S:.
C:5062, 59,19, D:West, S:.
C:5063, 59,18, D:West, S:.
C:5064, 59,17, D:West, S:.
C:5065, 59,16, D:West, S:.
C:5066, 59,15, D:West, S:.
C:5067, 59,14, D:West, S:.
C:5068, 59,13, D:West, S:.
C:5069, 59,12, D:West, S:.
C:5070, 59,11, D:West, S:.
C:5071, 59,10, D:West, S:.
C:5072, 59,9, D:West, S:.
C:5073, 59,8, D:West, S:.
C:5074, 59,7, D:West, S:.
C:5075, 59,6, D:West, S:.
C:5076, 59,5, D:West, S:.
C:5077, 59,4, D:West, S:.
C:5078, 59,3, D:West, S:.
C:5079, 59,2, D:West, S:.
C:5080, 59,1, D:West, S:.
C:5081, 59,0, D:West, S:.
C:5081, 59,-1, D:West -> End.
C:5082, 59,40, D:East, S:.
C:5083, 59,41, D:East, S:.
C:5084, 59,42, D:East, S:.
C:5085, 59,43, D:East, S:.
C:5086, 59,44, D:East, S:.
C:5087, 59,45, D:East, S:.
C:5088, 59,46, D:East, S:.
C:5089, 59,47, D:East, S:.
C:5090, 59,48, D:East, S:.
C:5091, 59,49, D:East, S:.
C:5092, 59,50, D:East, S:.
C:5093, 59,51, D:East, S:.
C:5094, 59,52, D:East, S:.
C:5095, 59,53, D:East, S:.
C:5096, 59,54, D:East, S:.
C:5097, 59,55, D:East, S:.
C:5098, 59,56, D:East, S:-
C:5099, 59,57, D:East, S:.
C:5100, 59,58, D:East, S:.
C:5101, 59,59, D:East, S:.
C:5102, 59,60, D:East, S:.
C:5103, 59,61, D:East, S:.
C:5104, 57,73, D:East, S:.
C:5105, 57,74, D:East, S:.
C:5106, 57,75, D:East, S:.
C:5107, 57,76, D:East, S:|
C:5108, 58,76, D:South, S:.
C:5109, 59,76, D:South, S:.
C:5110, 60,76, D:South, S:.
C:5111, 61,76, D:South, S:|
C:5112, 62,76, D:South, S:.
C:5113, 63,76, D:South, S:.
C:5114, 64,76, D:South, S:.
C:5115, 65,76, D:South, S:.
C:5116, 66,76, D:South, S:.
C:5117, 67,76, D:South, S:.
C:5118, 68,76, D:South, S:.
C:5119, 69,76, D:South, S:.
C:5120, 70,76, D:South, S:.
C:5121, 71,76, D:South, S:.
C:5122, 72,76, D:South, S:.
C:5123, 73,76, D:South, S:.
C:5124, 74,76, D:South, S:.
C:5125, 75,76, D:South, S:.
C:5126, 76,76, D:South, S:.
C:5127, 77,76, D:South, S:.
C:5128, 78,76, D:South, S:.
C:5129, 79,76, D:South, S:.
C:5130, 80,76, D:South, S:.
C:5131, 81,76, D:South, S:.
C:5132, 82,76, D:South, S:.
C:5133, 83,76, D:South, S:.
C:5134, 84,76, D:South, S:.
C:5135, 85,76, D:South, S:.
C:5136, 86,76, D:South, S:.
C:5137, 87,76, D:South, S:.
C:5138, 88,76, D:South, S:.
C:5139, 89,76, D:South, S:.
C:5140, 90,76, D:South, S:.
C:5141, 91,76, D:South, S:.
C:5142, 92,76, D:South, S:.
C:5143, 93,76, D:South, S:.
C:5144, 94,76, D:South, S:.
C:5145, 95,76, D:South, S:.
C:5146, 96,76, D:South, S:.
C:5147, 97,76, D:South, S:.
C:5148, 98,76, D:South, S:.
C:5149, 99,76, D:South, S:|
C:5150, 100,76, D:South, S:/
C:5151, 100,75, D:West, S:.
C:5152, 100,74, D:West, S:.
C:5153, 100,73, D:West, S:-
C:5154, 100,72, D:West, S:.
C:5155, 100,71, D:West, S:.
C:5156, 100,70, D:West, S:.
C:5157, 100,69, D:West, S:.
C:5158, 100,68, D:West, S:.
C:5159, 100,67, D:West, S:\
C:5160, 99,67, D:North, S:.
C:5161, 98,67, D:North, S:.
C:5162, 97,67, D:North, S:.
C:5163, 96,67, D:North, S:.
C:5164, 95,67, D:North, S:.
C:5165, 94,67, D:North, S:.
C:5166, 93,67, D:North, S:.
C:5167, 92,67, D:North, S:.
C:5168, 91,67, D:North, S:.
C:5169, 90,67, D:North, S:-
C:5170, 90,66, D:West, S:.
C:5171, 90,65, D:West, S:.
C:5172, 90,64, D:West, S:.
C:5173, 90,63, D:West, S:.
C:5174, 90,62, D:West, S:.
C:5175, 90,61, D:West, S:.
C:5176, 90,60, D:West, S:.
C:5177, 90,59, D:West, S:.
C:5178, 90,58, D:West, S:.
C:5179, 90,57, D:West, S:|
C:5180, 89,57, D:North, S:.
C:5181, 88,57, D:North, S:.
C:5182, 87,57, D:North, S:.
C:5183, 86,57, D:North, S:.
C:5184, 85,57, D:North, S:.
C:5185, 84,57, D:North, S:.
C:5186, 83,57, D:North, S:.
C:5187, 82,57, D:North, S:.
C:5188, 81,57, D:North, S:.
C:5189, 80,57, D:North, S:.
C:5190, 79,57, D:North, S:.
C:5191, 78,57, D:North, S:.
C:5192, 77,57, D:North, S:.
C:5193, 76,57, D:North, S:.
C:5194, 75,57, D:North, S:.
C:5195, 74,57, D:North, S:.
C:5196, 73,57, D:North, S:.
C:5197, 72,57, D:North, S:.
C:5198, 71,57, D:North, S:.
C:5199, 70,57, D:North, S:.
C:5200, 69,57, D:North, S:.
C:5201, 91,57, D:South, S:.
C:5202, 92,57, D:South, S:.
C:5203, 93,57, D:South, S:.
C:5204, 94,57, D:South, S:.
C:5205, 95,57, D:South, S:-
C:5206, 95,56, D:West, S:.
C:5207, 95,55, D:West, S:.
C:5208, 95,54, D:West, S:.
C:5209, 95,53, D:West, S:.
C:5210, 95,52, D:West, S:.
C:5211, 95,51, D:West, S:.
C:5212, 95,50, D:West, S:.
C:5213, 95,49, D:West, S:.
C:5214, 95,48, D:West, S:.
C:5215, 95,47, D:West, S:.
C:5216, 95,46, D:West, S:/
C:5217, 96,46, D:South, S:/
C:5218, 96,45, D:West, S:.
C:5219, 96,44, D:West, S:.
C:5220, 96,43, D:West, S:.
C:5221, 96,42, D:West, S:.
C:5222, 96,41, D:West, S:|
C:5223, 95,41, D:North, S:.
C:5224, 94,41, D:North, S:.
C:5225, 93,41, D:North, S:.
C:5226, 92,41, D:North, S:.
C:5227, 91,41, D:North, S:.
C:5228, 90,41, D:North, S:.
C:5229, 89,41, D:North, S:.
C:5230, 88,41, D:North, S:.
C:5231, 87,41, D:North, S:.
C:5232, 86,41, D:North, S:.
C:5233, 85,41, D:North, S:.
C:5234, 84,41, D:North, S:.
C:5235, 83,41, D:North, S:.
C:5236, 82,41, D:North, S:.
C:5237, 81,41, D:North, S:.
C:5238, 80,41, D:North, S:.
C:5239, 79,41, D:North, S:/
C:5240, 79,42, D:East, S:.
C:5241, 79,43, D:East, S:.
C:5242, 79,44, D:East, S:\
C:5243, 80,44, D:South, S:.
C:5244, 81,44, D:South, S:.
C:5245, 82,44, D:South, S:.
C:5246, 83,44, D:South, S:.
C:5247, 84,44, D:South, S:.
C:5248, 85,44, D:South, S:.
C:5249, 86,44, D:South, S:.
C:5250, 87,44, D:South, S:.
C:5251, 88,44, D:South, S:.
C:5252, 89,44, D:South, S:.
C:5253, 90,44, D:South, S:.
C:5254, 91,44, D:South, S:.
C:5255, 92,44, D:South, S:.
C:5256, 93,44, D:South, S:/
C:5257, 93,43, D:West, S:.
C:5258, 93,42, D:West, S:.
C:5259, 93,41, D:West, S:.
C:5260, 93,40, D:West, S:.
C:5261, 93,39, D:West, S:.
C:5262, 93,38, D:West, S:.
C:5263, 93,37, D:West, S:.
C:5264, 93,36, D:West, S:.
C:5265, 93,35, D:West, S:.
C:5266, 93,34, D:West, S:.
C:5267, 93,33, D:West, S:.
C:5268, 93,32, D:West, S:.
C:5269, 93,31, D:West, S:.
C:5270, 93,30, D:West, S:.
C:5271, 93,29, D:West, S:.
C:5272, 93,28, D:West, S:.
C:5273, 93,27, D:West, S:.
C:5274, 93,26, D:West, S:.
C:5275, 93,25, D:West, S:.
C:5276, 93,24, D:West, S:.
C:5277, 93,23, D:West, S:.
C:5278, 93,22, D:West, S:.
C:5279, 93,21, D:West, S:.
C:5280, 93,20, D:West, S:.
C:5281, 93,19, D:West, S:.
C:5282, 93,18, D:West, S:.
C:5283, 93,17, D:West, S:.
C:5284, 93,16, D:West, S:.
C:5285, 93,15, D:West, S:.
C:5286, 93,14, D:West, S:.
C:5287, 93,13, D:West, S:-
C:5288, 93,12, D:West, S:.
C:5289, 93,11, D:West, S:.
C:5290, 93,10, D:West, S:.
C:5291, 93,9, D:West, S:.
C:5292, 93,8, D:West, S:|
C:5293, 92,8, D:North, S:.
C:5294, 91,8, D:North, S:-
C:5295, 91,7, D:West, S:.
C:5296, 91,6, D:West, S:.
C:5297, 91,5, D:West, S:.
C:5298, 91,4, D:West, S:-
C:5299, 91,3, D:West, S:.
C:5300, 91,2, D:West, S:.
C:5301, 91,1, D:West, S:.
C:5302, 91,0, D:West, S:.
C:5302, 91,-1, D:West -> End.
C:5303, 91,9, D:East, S:.
C:5304, 91,10, D:East, S:.
C:5305, 91,11, D:East, S:.
C:5306, 91,12, D:East, S:.
C:5307, 91,13, D:East, S:.
C:5308, 91,14, D:East, S:.
C:5309, 91,15, D:East, S:.
C:5310, 91,16, D:East, S:-
C:5311, 91,17, D:East, S:.
C:5312, 91,18, D:East, S:.
C:5313, 91,19, D:East, S:.
C:5314, 91,20, D:East, S:.
C:5315, 91,21, D:East, S:.
C:5316, 91,22, D:East, S:.
C:5317, 91,23, D:East, S:.
C:5318, 91,24, D:East, S:.
C:5319, 91,25, D:East, S:.
C:5320, 91,26, D:East, S:.
C:5321, 91,27, D:East, S:.
C:5322, 91,28, D:East, S:.
C:5323, 91,29, D:East, S:.
C:5324, 91,30, D:East, S:.
C:5325, 91,31, D:East, S:.
C:5326, 91,32, D:East, S:.
C:5327, 91,33, D:East, S:.
C:5328, 91,34, D:East, S:.
C:5329, 91,35, D:East, S:.
C:5330, 91,36, D:East, S:.
C:5331, 91,37, D:East, S:/
C:5332, 90,37, D:North, S:.
C:5333, 89,37, D:North, S:.
C:5334, 88,37, D:North, S:.
C:5335, 87,37, D:North, S:.
C:5336, 86,37, D:North, S:.
C:5337, 85,37, D:North, S:.
C:5338, 84,37, D:North, S:.
C:5339, 83,37, D:North, S:.
C:5340, 82,37, D:North, S:.
C:5341, 81,37, D:North, S:.
C:5342, 80,37, D:North, S:.
C:5343, 79,37, D:North, S:.
C:5344, 78,37, D:North, S:.
C:5345, 77,37, D:North, S:.
C:5346, 76,37, D:North, S:.
C:5347, 75,37, D:North, S:.
C:5348, 74,37, D:North, S:.
C:5349, 73,37, D:North, S:.
C:5350, 72,37, D:North, S:.
C:5351, 71,37, D:North, S:.
C:5352, 70,37, D:North, S:.
C:5353, 69,37, D:North, S:.
C:5354, 68,37, D:North, S:.
C:5355, 67,37, D:North, S:.
C:5356, 66,37, D:North, S:.
C:5357, 65,37, D:North, S:.
C:5358, 64,37, D:North, S:.
C:5359, 63,37, D:North, S:.
C:5360, 62,37, D:North, S:.
C:5361, 61,37, D:North, S:.
C:5362, 60,37, D:North, S:.
C:5363, 59,37, D:North, S:.
C:5364, 58,37, D:North, S:.
C:5365, 57,37, D:North, S:.
C:5366, 56,37, D:North, S:.
C:5367, 55,37, D:North, S:.
C:5368, 54,37, D:North, S:.
C:5369, 53,37, D:North, S:.
C:5370, 52,37, D:North, S:.
C:5371, 51,37, D:North, S:.
C:5372, 50,37, D:North, S:.
C:5373, 49,37, D:North, S:.
C:5374, 48,37, D:North, S:\
C:5375, 48,36, D:West, S:.
C:5376, 48,35, D:West, S:.
C:5377, 48,34, D:West, S:.
C:5378, 48,33, D:West, S:.
C:5379, 48,32, D:West, S:.
C:5380, 48,31, D:West, S:.
C:5381, 48,30, D:West, S:.
C:5382, 48,29, D:West, S:-
C:5383, 48,28, D:West, S:-
C:5384, 48,27, D:West, S:.
C:5385, 48,26, D:West, S:.
C:5386, 48,25, D:West, S:.
C:5387, 48,24, D:West, S:.
C:5388, 48,23, D:West, S:.
C:5389, 48,22, D:West, S:.
C:5390, 48,21, D:West, S:.
C:5391, 48,20, D:West, S:.
C:5392, 48,19, D:West, S:.
C:5393, 48,18, D:West, S:.
C:5394, 48,17, D:West, S:.
C:5395, 48,16, D:West, S:.
C:5396, 48,15, D:West, S:.
C:5397, 48,14, D:West, S:.
C:5398, 94,8, D:South, S:.
C:5399, 95,8, D:South, S:.
C:5400, 96,8, D:South, S:.
C:5401, 97,8, D:South, S:.
C:5402, 98,8, D:South, S:/
C:5403, 98,7, D:West, S:.
C:5404, 98,6, D:West, S:.
C:5405, 98,5, D:West, S:.
C:5406, 98,4, D:West, S:.
C:5407, 98,3, D:West, S:.
C:5408, 98,2, D:West, S:.
C:5409, 98,1, D:West, S:.
C:5410, 98,0, D:West, S:.
C:5410, 98,-1, D:West -> End.
C:5411, 97,41, D:South, S:.
C:5412, 98,41, D:South, S:.
C:5413, 99,41, D:South, S:.
C:5414, 100,41, D:South, S:.
C:5415, 101,41, D:South, S:.
C:5416, 102,41, D:South, S:.
C:5417, 103,41, D:South, S:-
C:5418, 103,40, D:West, S:.
C:5419, 103,39, D:West, S:.
C:5420, 103,38, D:West, S:\
C:5421, 102,38, D:North, S:.
C:5422, 101,38, D:North, S:.
C:5423, 100,38, D:North, S:.
C:5424, 99,38, D:North, S:.
C:5425, 98,38, D:North, S:.
C:5426, 97,38, D:North, S:.
C:5427, 96,38, D:North, S:.
C:5428, 95,38, D:North, S:.
C:5429, 94,38, D:North, S:.
C:5430, 93,38, D:North, S:.
C:5431, 92,38, D:North, S:.
C:5432, 91,38, D:North, S:.
C:5433, 90,38, D:North, S:.
C:5434, 89,38, D:North, S:.
C:5435, 88,38, D:North, S:.
C:5436, 87,38, D:North, S:.
C:5437, 86,38, D:North, S:.
C:5438, 85,38, D:North, S:|
C:5439, 84,38, D:North, S:|
C:5440, 83,38, D:North, S:.
C:5441, 82,38, D:North, S:.
C:5442, 81,38, D:North, S:.
C:5443, 80,38, D:North, S:.
C:5444, 79,38, D:North, S:|
C:5445, 78,38, D:North, S:.
C:5446, 77,38, D:North, S:.
C:5447, 76,38, D:North, S:.
C:5448, 75,38, D:North, S:.
C:5449, 74,38, D:North, S:.
C:5450, 73,38, D:North, S:.
C:5451, 72,38, D:North, S:-
C:5452, 72,37, D:West, S:.
C:5453, 72,36, D:West, S:.
C:5454, 72,35, D:West, S:.
C:5455, 72,34, D:West, S:.
C:5456, 72,33, D:West, S:.
C:5457, 72,32, D:West, S:.
C:5458, 72,39, D:East, S:.
C:5459, 72,40, D:East, S:.
C:5460, 72,41, D:East, S:.
C:5461, 72,42, D:East, S:|
C:5462, 73,42, D:South, S:.
C:5463, 74,42, D:South, S:.
C:5464, 75,42, D:South, S:.
C:5465, 76,42, D:South, S:.
C:5466, 77,42, D:South, S:.
C:5467, 78,42, D:South, S:.
C:5468, 79,42, D:South, S:.
C:5469, 80,42, D:South, S:.
C:5470, 81,42, D:South, S:.
C:5471, 82,42, D:South, S:.
C:5472, 83,42, D:South, S:.
C:5473, 84,42, D:South, S:.
C:5474, 85,42, D:South, S:.
C:5475, 86,42, D:South, S:.
C:5476, 87,42, D:South, S:.
C:5477, 88,42, D:South, S:.
C:5478, 89,42, D:South, S:.
C:5479, 90,42, D:South, S:.
C:5480, 91,42, D:South, S:.
C:5481, 92,42, D:South, S:.
C:5482, 93,42, D:South, S:.
C:5483, 94,42, D:South, S:.
C:5484, 95,42, D:South, S:.
